table_name,code,code_system,display,row_count,distinct_patient_count
condition,C11.3,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of anterior wall of nasopharynx,1,1
condition,5758002,http://snomed.info/sct,Bacteremia (finding),1,1
condition,C4A.4,http://hl7.org/fhir/sid/icd-10,Merkel cell carcinoma of scalp and neck,1,1
condition,D00.06,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of floor of mouth,1,1
condition,D04.3,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of skin of other and unspecified parts of face,1,1
condition,C88.4,http://hl7.org/fhir/sid/icd-10,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],1,1
condition,C83.18,http://hl7.org/fhir/sid/icd-10,"Mantle cell lymphoma, lymph nodes of multiple sites",1,1
condition,C10.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of vallecula,1,1
condition,S02.5XXG,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), subsequent encounter for fracture with delayed healing",1,1
condition,C4A.39,http://hl7.org/fhir/sid/icd-10,Merkel cell carcinoma of other parts of face,1,1
condition,C10.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of anterior surface of epiglottis,1,1
condition,K06.022,http://hl7.org/fhir/sid/icd-10,"Generalized gingival recession, moderate",1,1
condition,S02.66XB,http://hl7.org/fhir/sid/icd-10,"Fracture of symphysis of mandible, initial encounter for open fracture",1,1
condition,S02.610A,http://hl7.org/fhir/sid/icd-10,"Fracture of condylar process of mandible, unspecified side, initial encounter for closed fracture",1,1
condition,C54.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of endometrium,1,1
condition,D04.0,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of skin of lip,1,1
condition,C69.52,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of left lacrimal gland and duct,1,1
condition,D04.9,http://hl7.org/fhir/sid/icd-10,"Carcinoma in situ of skin, unspecified",1,1
condition,K08.414,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to trauma, class IV",1,1
condition,707577004,http://snomed.info/sct,Female infertility due to cystic fibrosis (disorder),1,1
condition,C44.00,http://hl7.org/fhir/sid/icd-10,Unspecified malignant neoplasm of skin of lip,1,1
condition,C95.90,http://hl7.org/fhir/sid/icd-10,"Leukemia, unspecified not having achieved remission",1,1
condition,K11.8,http://hl7.org/fhir/sid/icd-10,Other diseases of salivary glands,1,1
condition,K02.61,http://hl7.org/fhir/sid/icd-10,Dental caries on smooth surface limited to enamel,1,1
condition,K05.222,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, generalized, moderate",1,1
condition,K06.2,http://hl7.org/fhir/sid/icd-10,Gingival and edentulous alveolar ridge lesions associated with trauma,1,1
condition,C44.01,http://hl7.org/fhir/sid/icd-10,Basal cell carcinoma of skin of lip,1,1
condition,K05.219,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, localized, unspecified severity",1,1
condition,M26.601,http://hl7.org/fhir/sid/icd-10,"Right temporomandibular joint disorder, unspecified",1,1
condition,C15.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of esophagus, unspecified",1,1
condition,S02.652B,http://hl7.org/fhir/sid/icd-10,"Fracture of angle of left mandible, initial encounter for open fracture",1,1
condition,M26.29,http://hl7.org/fhir/sid/icd-10,Other anomalies of dental arch relationship,1,1
condition,C44.02,http://hl7.org/fhir/sid/icd-10,Squamous cell carcinoma of skin of lip,1,1
condition,K08.401,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth, unspecified cause, class I",1,1
condition,S02.601A,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of right mandible, initial encounter for closed fracture",1,1
condition,S02.32XA,http://hl7.org/fhir/sid/icd-10,"Fracture of orbital floor, left side, initial encounter for closed fracture",1,1
condition,S02.5,http://hl7.org/fhir/sid/icd-10,Fracture of tooth (traumatic),1,1
condition,K08.413,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to trauma, class III",1,1
condition,S02.402A,http://hl7.org/fhir/sid/icd-10,"Zygomatic fracture, unspecified side, initial encounter for closed fracture",1,1
condition,K12.31,http://hl7.org/fhir/sid/icd-10,Oral mucositis (ulcerative) due to antineoplastic therapy,1,1
condition,230745008,http://snomed.info/sct,Hydrocephalus (disorder),1,1
condition,K00.4,http://hl7.org/fhir/sid/icd-10,Disturbances in tooth formation,1,1
condition,C83.00,http://hl7.org/fhir/sid/icd-10,"Small cell B-cell lymphoma, unspecified site",1,1
condition,C74.9,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified part of adrenal gland,1,1
condition,M26.73,http://hl7.org/fhir/sid/icd-10,Alveolar maxillary hypoplasia,1,1
condition,C4A.9,http://hl7.org/fhir/sid/icd-10,"Merkel cell carcinoma, unspecified",1,1
condition,D37.01,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of lip,1,1
condition,K05.221,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, generalized, slight",1,1
condition,D18.00,http://hl7.org/fhir/sid/icd-10,Hemangioma unspecified site,1,1
condition,C49.4,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of connective and soft tissue of abdomen,1,1
condition,D29.1,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of prostate,1,1
condition,Z13.0,http://hl7.org/fhir/sid/icd-10,Encounter for screening for diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,1,1
condition,C79.00,http://hl7.org/fhir/sid/icd-10,Secondary malignant neoplasm of unspecified kidney and renal pelvis,1,1
condition,K08.41,http://hl7.org/fhir/sid/icd-10,Partial loss of teeth due to trauma,1,1
condition,61977001,http://snomed.info/sct,Chronic type B viral hepatitis (disorder),1,1
condition,190905008,http://snomed.info/sct,Cystic fibrosis (disorder),1,1
condition,C13.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of posterior wall of hypopharynx,1,1
condition,734025005,http://snomed.info/sct,Excessive spacing of fully erupted teeth,1,1
condition,K08.104,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth, unspecified cause, class IV",1,1
condition,Z40.9,http://hl7.org/fhir/sid/icd-10,"Encounter for prophylactic surgery, unspecified",1,1
condition,M26.25,http://hl7.org/fhir/sid/icd-10,Anomalies of interarch distance,1,1
condition,D18.02,http://hl7.org/fhir/sid/icd-10,Hemangioma of intracranial structures,1,1
observation,62337-1,http://loinc.org,PROMIS item bank - 29 profile,2,1
medication_request,403875,http://www.nlm.nih.gov/research/umls/rxnorm,emtricitabine 200 MG Oral Capsule,20,1
medication_request,213432,http://www.nlm.nih.gov/research/umls/rxnorm,telmisartan 80 MG Oral Tablet [Micardis],1,1
medication_request,200284,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet,1,1
medication_request,205532,http://www.nlm.nih.gov/research/umls/rxnorm,dornase alfa 1 MG/ML Inhalation Solution [Pulmozyme],14,1
medication_request,861204,http://www.nlm.nih.gov/research/umls/rxnorm,brimonidine tartrate 1 MG/ML Ophthalmic Solution,1,1
medication_request,856569,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR propranolol hydrochloride 80 MG Extended Release Oral Capsule,1,1
medication_request,2003249,http://www.nlm.nih.gov/research/umls/rxnorm,lamivudine 300 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,11,1
medication_request,198767,http://www.nlm.nih.gov/research/umls/rxnorm,Pancreatin 600 MG Oral Tablet,14,1
medication_request,200094,http://www.nlm.nih.gov/research/umls/rxnorm,irbesartan 75 MG Oral Tablet,1,1
medication_request,858813,http://www.nlm.nih.gov/research/umls/rxnorm,enalapril maleate 5 MG Oral Tablet,1,1
medication_request,205305,http://www.nlm.nih.gov/research/umls/rxnorm,telmisartan 80 MG Oral Tablet,1,1
medication_request,643066,http://www.nlm.nih.gov/research/umls/rxnorm,efavirenz 600 MG / emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,6,1
medication_request,349491,http://www.nlm.nih.gov/research/umls/rxnorm,lamivudine 300 MG Oral Tablet,4,1
medication_request,1656346,http://www.nlm.nih.gov/research/umls/rxnorm,sacubitril 24 MG / valsartan 26 MG Oral Tablet [Entresto],1,1
medication_request,859863,http://www.nlm.nih.gov/research/umls/rxnorm,saquinavir mesylate 500 MG Oral Tablet,2,1
medication_request,309043,http://www.nlm.nih.gov/research/umls/rxnorm,12 HR Cefaclor 500 MG Extended Release Oral Tablet,1,1
medication_request,979464,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet,1,1
medication_request,746763,http://www.nlm.nih.gov/research/umls/rxnorm,NDA020503 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Proventil],14,1
medication_request,861654,http://www.nlm.nih.gov/research/umls/rxnorm,pitavastatin calcium 4 MG Oral Tablet [Livalo],1,1
medication_request,896766,http://www.nlm.nih.gov/research/umls/rxnorm,labetalol hydrochloride 300 MG Oral Tablet,1,1
medication_request,309078,http://www.nlm.nih.gov/research/umls/rxnorm,cefpodoxime 200 MG Oral Tablet,2,1
medication_request,854908,http://www.nlm.nih.gov/research/umls/rxnorm,bisoprolol fumarate 10 MG / hydrochlorothiazide 6.25 MG Oral Tablet,1,1
medication_request,312615,http://www.nlm.nih.gov/research/umls/rxnorm,predniSONE 20 MG Oral Tablet,3,1
medication_request,205326,http://www.nlm.nih.gov/research/umls/rxnorm,lisinopril 30 MG Oral Tablet,1,1
medication_request,746815,http://www.nlm.nih.gov/research/umls/rxnorm,60 ACTUAT mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler [Asmanex],13,1
medication_request,896023,http://www.nlm.nih.gov/research/umls/rxnorm,60 ACTUAT fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler [Flovent],14,1
medication_request,858810,http://www.nlm.nih.gov/research/umls/rxnorm,enalapril maleate 20 MG Oral Tablet,1,1
medication_request,898346,http://www.nlm.nih.gov/research/umls/rxnorm,amlodipine 10 MG / benazepril hydrochloride 40 MG Oral Capsule,1,1
medication_request,898723,http://www.nlm.nih.gov/research/umls/rxnorm,benazepril hydrochloride 5 MG Oral Tablet,1,1
medication_request,854901,http://www.nlm.nih.gov/research/umls/rxnorm,bisoprolol fumarate 10 MG Oral Tablet,1,1
encounter,67799006,http://snomed.info/sct,"Cystic fibrosis, prenatal detection (procedure)",1,1
encounter,711495003,http://snomed.info/sct,Patient transfer to coronary care unit (procedure),1,1
encounter,183801001,http://snomed.info/sct,Inpatient stay 3 days (finding),1,1
procedure,D5919,http://www.ada.org/cdt,facial prosthesis,1,1
procedure,D6106,http://www.ada.org/cdt,"guided tissue regeneration - resorbable barrier, per implant",1,1
procedure,D5226,http://www.ada.org/cdt,"mandibular partial denture - flexible base (including retentive/clasping materials, rests, and teeth)",1,1
procedure,D6114,http://www.ada.org/cdt,implant /abutment supported fixed denture for edentulous arch - maxillary,1,1
procedure,D2663,http://www.ada.org/cdt,onlay  resinbased composite  three surfaces,1,1
procedure,D9911,http://www.ada.org/cdt,application of desensitizing resin for cervical and/or root surface per tooth,1,1
procedure,D7972,http://www.ada.org/cdt,surgical reduction of fibrous tuberosity,1,1
procedure,D3460,http://www.ada.org/cdt,endodontic endosseous implant,1,1
procedure,306237005,http://snomed.info/sct,Referral to palliative care service (procedure),1,1
procedure,84728005,http://snomed.info/sct,Neurological examination (procedure),1,1
procedure,D0417,http://www.ada.org/cdt,collection and preparation of saliva sample for laboratory diagnostic testing,1,1
procedure,D2910,http://www.ada.org/cdt,"re-cement or re-bond inlay, onlay, veneer or partial coverage restoration",1,1
procedure,D8692,http://www.ada.org/cdt,D8692,1,1
procedure,D7858,http://www.ada.org/cdt,joint reconstruction,1,1
procedure,D0395,http://www.ada.org/cdt,fusion of two or more 3D image volumes of one or more modalities,1,1
procedure,D5811,http://www.ada.org/cdt,interim complete denture (mandibular),1,1
procedure,D0475,http://www.ada.org/cdt,decalcification procedure,1,1
procedure,252895004,http://snomed.info/sct,Urodynamic studies (procedure),1,1
procedure,D3240,http://www.ada.org/cdt,pulpal therapy resorbable filling  posterior primary tooth excluding final restoration,1,1
procedure,9002005,http://snomed.info/sct,Manual testing of muscle function (procedure),1,1
procedure,D5951,http://www.ada.org/cdt,feeding aid,1,1
procedure,D6548,http://www.ada.org/cdt,retainer - porcelain/ceramic for resin bonded fixed prosthesis,1,1
procedure,D6721,http://www.ada.org/cdt,retainer crown - resin with predominantly base metal,1,1
procedure,D9311,http://www.ada.org/cdt,consultation with a medical health care professional,1,1
procedure,D6061,http://www.ada.org/cdt,abutment supported porcelain fused to metal crown (noble metal),1,1
procedure,D9985,http://www.ada.org/cdt,sales tax,1,1
procedure,D7296,http://www.ada.org/cdt,"corticotomy - one to three teeth or tooth spaces, per quadrant",1,1
procedure,D4276,http://www.ada.org/cdt,"combined connective tissue and pedicle graft, per tooth",1,1
procedure,D6940,http://www.ada.org/cdt,stress breaker,1,1
procedure,D6111,http://www.ada.org/cdt,implant /abutment supported removable denture for edentulous arch  mandibular,1,1
procedure,D0423,http://www.ada.org/cdt,genetic test for susceptibility to diseases - specimen analysis,1,1
procedure,D7881,http://www.ada.org/cdt,occlusal orthotic device adjustment,1,1
procedure,D6210,http://www.ada.org/cdt,pontic  cast high noble metal,1,1
procedure,D6973,http://www.ada.org/cdt,D6973,1,1
procedure,D9971,http://www.ada.org/cdt,odontoplasty - per tooth,1,1
procedure,D5936,http://www.ada.org/cdt,"obturator prosthesis, interim",1,1
procedure,D6075,http://www.ada.org/cdt,implant supported retainer for ceramic FPD,1,1
procedure,D0480,http://www.ada.org/cdt,"accession of exfoliative cytologic smears, microscopic examination, preparation and transmission of written report",1,1
procedure,363215001,http://snomed.info/sct,Musculoskeletal system physical examination (procedure),1,1
procedure,D7770,http://www.ada.org/cdt,alveolus  open reduction stabilization of teeth,1,1
procedure,D6191,http://www.ada.org/cdt,semi-precision abutment - placement,1,1
procedure,D1555,http://www.ada.org/cdt,D1555,1,1
procedure,D0382,http://www.ada.org/cdt,"cone beam CT image capture with field of view of one full dental arch - maxilla, with or without cranium",1,1
procedure,D7940,http://www.ada.org/cdt,osteoplasty - for orthognathic deformities,1,1
procedure,D0412,http://www.ada.org/cdt,blood glucose level test - in-office using a glucose meter,1,1
procedure,D5851,http://www.ada.org/cdt,"tissue conditioning, mandibular",1,1
procedure,445528004,http://snomed.info/sct,Treatment changed (situation),1,1
procedure,D3332,http://www.ada.org/cdt,incomplete endodontic therapy inoperable unrestorable or fractured tooth,1,1
procedure,13569004,http://snomed.info/sct,Transfusion of plasma (procedure),1,1
procedure,D5988,http://www.ada.org/cdt,surgical splint,1,1
procedure,D5670,http://www.ada.org/cdt,replace all teeth and acrylic on cast metal framework maxillary,1,1
procedure,D5511,http://www.ada.org/cdt,"repair broken complete denture base, mandibular",1,1
procedure,D2630,http://www.ada.org/cdt,inlay - porcelain/ceramic - three or more surfaces,1,1
procedure,30088009,http://snomed.info/sct,Blood culture (procedure),1,1
procedure,D5867,http://www.ada.org/cdt,"replacement of replaceable part of semi-precision or precision attachment, per attachment",1,1
procedure,281790008,http://snomed.info/sct,Intravenous antibiotic therapy (procedure),1,1
procedure,D6013,http://www.ada.org/cdt,surgical placement of mini implant,1,1
procedure,D2955,http://www.ada.org/cdt,post removal,1,1
procedure,D0473,http://www.ada.org/cdt,"accession of tissue, gross and microscopic examination, preparation and transmission of written report",1,1
procedure,D0251,http://www.ada.org/cdt,extra-oral posterior dental radiographic image,1,1
procedure,D3431,http://www.ada.org/cdt,biologic materials to aid in soft and osseous tissue regeneration in conjunction with periradicular surgery,1,1
condition,120991000119102,http://snomed.info/sct,History of undergoing in utero procedure while a fetus (situation),1,1
