table_name,code,code_system,display,row_count,distinct_patient_count
procedure,D5985,http://www.ada.org/cdt,radiation cone locator,2,2
procedure,D5223,http://www.ada.org/cdt,"immediate maxillary partial denture - cast metal framework with resin denture bases (including retentive/clasping materials, rests and teeth)",2,2
procedure,D9941,http://www.ada.org/cdt,fabrication of athletic mouthguard,2,2
condition,373587001,http://snomed.info/sct,Chiari malformation type II (disorder),2,2
procedure,D6721,http://www.ada.org/cdt,retainer crown - resin with predominantly base metal,2,2
condition,S02.42XD,http://hl7.org/fhir/sid/icd-10,"Fracture of alveolus of maxilla, subsequent encounter for fracture with routine healing",2,2
procedure,D4323,http://www.ada.org/cdt,splint - extra-coronal; natural teeth or prosthetic crowns,2,2
procedure,D5620,http://www.ada.org/cdt,D5620,2,2
procedure,D9947,http://www.ada.org/cdt,custom sleep apnea appliance fabrication and placement,2,2
procedure,D3346,http://www.ada.org/cdt,retreatment of previous root canal therapy - anterior,2,2
condition,K08.491,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to other specified cause, class I",2,2
procedure,D5875,http://www.ada.org/cdt,modification of removable prosthesis following implant surgery,2,2
procedure,65710008,http://snomed.info/sct,Acute respiratory failure (disorder),3,2
medication_request,905269,http://www.nlm.nih.gov/research/umls/rxnorm,Trihexyphenidyl Hydrochloride 2 MG Oral Tablet,2,2
procedure,86964003,http://snomed.info/sct,Cystic fibrosis sweat test (procedure),2,2
condition,S02.622A,http://hl7.org/fhir/sid/icd-10,"Fracture of subcondylar process of left mandible, initial encounter for closed fracture",2,2
medication_request,896019,http://www.nlm.nih.gov/research/umls/rxnorm,60 ACTUAT fluticasone propionate 0.05 MG/ACTUAT Dry Powder Inhaler [Flovent],25,2
procedure,D6117,http://www.ada.org/cdt,implant /abutment supported fixed denture for partially edentulous arch - mandibular,2,2
condition,K08.123,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to periodontal diseases, class III",2,2
procedure,D9311,http://www.ada.org/cdt,consultation with a medical health care professional,2,2
medication_request,861204,http://www.nlm.nih.gov/research/umls/rxnorm,brimonidine tartrate 1 MG/ML Ophthalmic Solution,2,2
condition,D23.9,http://hl7.org/fhir/sid/icd-10,"Other benign neoplasm of skin, unspecified",2,2
condition,C92.01,http://hl7.org/fhir/sid/icd-10,"Acute myeloblastic leukemia, in remission",2,2
procedure,D7956,http://www.ada.org/cdt,"guided tissue regeneration, edentulous area - resorbable barrier, per site",2,2
condition,M26.72,http://hl7.org/fhir/sid/icd-10,Alveolar mandibular hyperplasia,2,2
procedure,D7296,http://www.ada.org/cdt,"corticotomy - one to three teeth or tooth spaces, per quadrant",2,2
condition,C34.92,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified part of left bronchus or lung,2,2
observation,62337-1,http://loinc.org,PROMIS item bank - 29 profile,4,2
medication_request,861650,http://www.nlm.nih.gov/research/umls/rxnorm,pitavastatin calcium 2 MG Oral Tablet [Livalo],2,2
procedure,D7340,http://www.ada.org/cdt,vestibuloplasty - ridge extension (secondary epithelialization),2,2
procedure,404909007,http://snomed.info/sct,Injection of botulinum toxin (procedure),4,2
procedure,D3240,http://www.ada.org/cdt,"pulpal therapy (resorbable filling) - posterior, primary tooth (excluding final restoration)",2,2
procedure,D0322,http://www.ada.org/cdt,tomographic survey,2,2
medication_request,597730,http://www.nlm.nih.gov/research/umls/rxnorm,lopinavir 200 MG / ritonavir 50 MG Oral Tablet,16,2
procedure,D9410,http://www.ada.org/cdt,house/extended care facility call,2,2
procedure,D3332,http://www.ada.org/cdt,"incomplete endodontic therapy; inoperable, unrestorable or fractured tooth",2,2
procedure,D6545,http://www.ada.org/cdt,retainer  cast metal for resin bonded fixed prosthesis,2,2
condition,C13.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of postcricoid region,2,2
procedure,D3470,http://www.ada.org/cdt,intentional re-implantation (including necessary splinting),2,2
condition,C64.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of unspecified kidney, except renal pelvis",2,2
condition,K08.103,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth, unspecified cause, class III",2,2
procedure,D7972,http://www.ada.org/cdt,surgical reduction of fibrous tuberosity,2,2
condition,K06.9,http://hl7.org/fhir/sid/icd-10,"Disorder of gingiva and edentulous alveolar ridge, unspecified",2,2
condition,K08.112,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to trauma, class II",2,2
procedure,D5671,http://www.ada.org/cdt,replace all teeth and acrylic on cast metal framework (mandibular),2,2
procedure,D5934,http://www.ada.org/cdt,mandibular resection prosthesis with guide flange,2,2
procedure,D7293,http://www.ada.org/cdt,placement of temporary anchorage device requiring flap,2,2
condition,D36.11,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of peripheral nerves and autonomic nervous system of face, head, and neck",1,1
condition,K05.222,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, generalized, moderate",1,1
condition,K08.494,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to other specified cause, class IV",1,1
condition,C22.8,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of liver, primary, unspecified as to type",1,1
condition,S02.40FD,http://hl7.org/fhir/sid/icd-10,"Zygomatic fracture, left side, subsequent encounter for fracture with routine healing",1,1
condition,K08.40,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth, unspecified cause",1,1
condition,S02.651A,http://hl7.org/fhir/sid/icd-10,"Fracture of angle of right mandible, initial encounter for closed fracture",1,1
condition,S02.69XA,http://hl7.org/fhir/sid/icd-10,"Fracture of mandible of other specified site, initial encounter for closed fracture",1,1
condition,C85.90,http://hl7.org/fhir/sid/icd-10,"Non-Hodgkin lymphoma, unspecified, unspecified site",1,1
condition,C44.99,http://hl7.org/fhir/sid/icd-10,"Other specified malignant neoplasm of skin, unspecified",1,1
condition,C34.01,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of right main bronchus,1,1
condition,D04.4,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of skin of scalp and neck,1,1
condition,D48.7,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of other specified sites,1,1
condition,C83.00,http://hl7.org/fhir/sid/icd-10,"Small cell B-cell lymphoma, unspecified site",1,1
condition,M26.73,http://hl7.org/fhir/sid/icd-10,Alveolar maxillary hypoplasia,1,1
condition,Z01.31,http://hl7.org/fhir/sid/icd-10,Encounter for examination of blood pressure with abnormal findings,1,1
condition,K05.3,http://hl7.org/fhir/sid/icd-10,Chronic periodontitis,1,1
condition,C76.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of other specified ill-defined sites,1,1
condition,S02.31XA,http://hl7.org/fhir/sid/icd-10,"Fracture of orbital floor, right side, initial encounter for closed fracture",1,1
condition,S02.32XA,http://hl7.org/fhir/sid/icd-10,"Fracture of orbital floor, left side, initial encounter for closed fracture",1,1
condition,C44.91,http://hl7.org/fhir/sid/icd-10,"Basal cell carcinoma of skin, unspecified",1,1
condition,Z13.820,http://hl7.org/fhir/sid/icd-10,Encounter for screening for osteoporosis,1,1
condition,C92.A0,http://hl7.org/fhir/sid/icd-10,"Acute myeloid leukemia with multilineage dysplasia, not having achieved remission",1,1
condition,M26.56,http://hl7.org/fhir/sid/icd-10,Non-working side interference,1,1
condition,D17.0,http://hl7.org/fhir/sid/icd-10,"Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck",1,1
condition,C71.3,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of parietal lobe,1,1
condition,Z01.419,http://hl7.org/fhir/sid/icd-10,Encounter for gynecological examination (general) (routine) without abnormal findings,1,1
condition,S02.2XXB,http://hl7.org/fhir/sid/icd-10,"Fracture of nasal bones, initial encounter for open fracture",1,1
condition,S02.412B,http://hl7.org/fhir/sid/icd-10,"LeFort II fracture, initial encounter for open fracture",1,1
condition,M26.211,http://hl7.org/fhir/sid/icd-10,"Malocclusion, Angle's class I",1,1
condition,D35.1,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of parathyroid gland,1,1
condition,448417001,http://snomed.info/sct,Sepsis caused by Staphylococcus aureus (disorder),1,1
condition,M26.71,http://hl7.org/fhir/sid/icd-10,Alveolar maxillary hyperplasia,1,1
condition,D07.1,http://hl7.org/fhir/sid/icd-10,Carcinoma in situ of vulva,1,1
condition,Z01.89,http://hl7.org/fhir/sid/icd-10,Encounter for other specified special examinations,1,1
condition,C67.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of trigone of bladder,1,1
condition,S02.600S,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of mandible, unspecified side, sequela",1,1
condition,Z13.39,http://hl7.org/fhir/sid/icd-10,Encounter for screening examination for other mental health and behavioral disorders,1,1
condition,K08.4,http://hl7.org/fhir/sid/icd-10,Partial loss of teeth,1,1
condition,S02.670B,http://hl7.org/fhir/sid/icd-10,"Fracture of alveolus of mandible, unspecified side, initial encounter for open fracture",1,1
condition,K08.414,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to trauma, class IV",1,1
condition,K08.10,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth, unspecified cause",1,1
condition,S02.612D,http://hl7.org/fhir/sid/icd-10,"Fracture of condylar process of left mandible, subsequent encounter for fracture with routine healing",1,1
condition,D21.9,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of connective and other soft tissue, unspecified",1,1
condition,M26.6,http://hl7.org/fhir/sid/icd-10,Temporomandibular joint disorders,1,1
condition,K08.132,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to caries, class II",1,1
condition,D23.71,http://hl7.org/fhir/sid/icd-10,"Other benign neoplasm of skin of right lower limb, including hip",1,1
condition,C49.22,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of connective and soft tissue of left lower limb, including hip",1,1
condition,K04.01,http://hl7.org/fhir/sid/icd-10,Reversible pulpitis,1,1
condition,171131006,http://snomed.info/sct,Meningocele (disorder),1,1
condition,S02.651K,http://hl7.org/fhir/sid/icd-10,"Fracture of angle of right mandible, subsequent encounter for fracture with nonunion",1,1
condition,C84.61,http://hl7.org/fhir/sid/icd-10,"Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck",1,1
condition,C37,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of thymus,1,1
condition,76916001,http://snomed.info/sct,Spina bifida occulta (disorder),1,1
condition,S02.40FB,http://hl7.org/fhir/sid/icd-10,"Zygomatic fracture, left side, initial encounter for open fracture",1,1
condition,406602003,http://snomed.info/sct,Infection caused by Staphylococcus aureus (disorder),1,1
condition,K13.23,http://hl7.org/fhir/sid/icd-10,Excessive keratinized residual ridge mucosa,1,1
condition,C40.22,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of long bones of left lower limb,1,1
condition,C25.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of pancreas, unspecified",1,1
condition,M26.11,http://hl7.org/fhir/sid/icd-10,Maxillary asymmetry,1,1
condition,715287007,http://snomed.info/sct,Localised severe chronic periodontitis,1,1
condition,Z41.9,http://hl7.org/fhir/sid/icd-10,"Encounter for procedure for purposes other than remedying health state, unspecified",1,1
condition,D17.79,http://hl7.org/fhir/sid/icd-10,Benign lipomatous neoplasm of other sites,1,1
condition,D09.9,http://hl7.org/fhir/sid/icd-10,"Carcinoma in situ, unspecified",1,1
condition,M26.642,http://hl7.org/fhir/sid/icd-10,Arthritis of left temporomandibular joint,1,1
condition,S02.600G,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of mandible, unspecified side, subsequent encounter for fracture with delayed healing",1,1
condition,M26.06,http://hl7.org/fhir/sid/icd-10,Microgenia,1,1
condition,C44.201,http://hl7.org/fhir/sid/icd-10,Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal,1,1
condition,K05.211,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, localized, slight",1,1
condition,K12.39,http://hl7.org/fhir/sid/icd-10,Other oral mucositis (ulcerative),1,1
condition,267064002,http://snomed.info/sct,Retention of urine (disorder),1,1
condition,K08.423,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to periodontal diseases, class III",1,1
condition,C85.11,http://hl7.org/fhir/sid/icd-10,"Unspecified B-cell lymphoma, lymph nodes of head, face, and neck",1,1
condition,C53.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of endocervix,1,1
condition,D12.6,http://hl7.org/fhir/sid/icd-10,"Benign neoplasm of colon, unspecified",1,1
condition,S02.413A,http://hl7.org/fhir/sid/icd-10,"LeFort III fracture, initial encounter for closed fracture",1,1
condition,C24.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of extrahepatic bile duct,1,1
condition,S02.602B,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of left mandible, initial encounter for open fracture",1,1
condition,K08.493,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to other specified cause, class III",1,1
condition,K13.3,http://hl7.org/fhir/sid/icd-10,Hairy leukoplakia,1,1
condition,D22.12,http://hl7.org/fhir/sid/icd-10,"Melanocytic nevi of left eyelid, including canthus",1,1
condition,C83.10,http://hl7.org/fhir/sid/icd-10,"Mantle cell lymphoma, unspecified site",1,1
condition,C25.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of tail of pancreas,1,1
condition,K08.1,http://hl7.org/fhir/sid/icd-10,Complete loss of teeth,1,1
condition,11218009,http://snomed.info/sct,Infection caused by Pseudomonas aeruginosa (disorder),1,1
condition,C64.2,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of left kidney, except renal pelvis",1,1
condition,698423002,http://snomed.info/sct,History of disarticulation at wrist (situation),1,1
condition,S02.652D,http://hl7.org/fhir/sid/icd-10,"Fracture of angle of left mandible, subsequent encounter for fracture with routine healing",1,1
condition,Z13.5,http://hl7.org/fhir/sid/icd-10,Encounter for screening for eye and ear disorders,1,1
condition,K08.81,http://hl7.org/fhir/sid/icd-10,Primary occlusal trauma,1,1
condition,C4A.9,http://hl7.org/fhir/sid/icd-10,"Merkel cell carcinoma, unspecified",1,1
condition,C69.62,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of left orbit,1,1
condition,C49.4,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of connective and soft tissue of abdomen,1,1
condition,C92.02,http://hl7.org/fhir/sid/icd-10,"Acute myeloblastic leukemia, in relapse",1,1
condition,M26.31,http://hl7.org/fhir/sid/icd-10,Crowding of fully erupted teeth,1,1
condition,C79.49,http://hl7.org/fhir/sid/icd-10,Secondary malignant neoplasm of other parts of nervous system,1,1
condition,C47.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified",1,1
condition,129721000119106,http://snomed.info/sct,Acute renal failure on dialysis (disorder),1,1
condition,C92.Z1,http://hl7.org/fhir/sid/icd-10,"Other myeloid leukemia, in remission",1,1
condition,S02.600B,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of mandible, unspecified side, initial encounter for open fracture",1,1
condition,K08.41,http://hl7.org/fhir/sid/icd-10,Partial loss of teeth due to trauma,1,1
condition,S02.602K,http://hl7.org/fhir/sid/icd-10,"Fracture of unspecified part of body of left mandible, subsequent encounter for fracture with nonunion",1,1
condition,D3A.00,http://hl7.org/fhir/sid/icd-10,Benign carcinoid tumor of unspecified site,1,1
condition,C43.2,http://hl7.org/fhir/sid/icd-10,Malignant melanoma of ear and external auricular canal,1,1
condition,K05.229,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, generalized, unspecified severity",1,1
condition,C66.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of left ureter,1,1
medication_request,282755,http://www.nlm.nih.gov/research/umls/rxnorm,telmisartan 20 MG Oral Tablet,1,1
medication_request,860518,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR carvedilol phosphate 20 MG Extended Release Oral Capsule [Coreg],1,1
medication_request,1923432,http://www.nlm.nih.gov/research/umls/rxnorm,dorzolamide 20 MG/ML / timolol 5 MG/ML Ophthalmic Solution,1,1
